Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"28996907","1","28997256","","2015-03-11 20:40:21","","398","266842","<p>Trying to follow the instructions for building a docker image from the docker website.</p>

<p><a href=""https://docs.docker.com/examples/running_redis_service/"">https://docs.docker.com/examples/running_redis_service/</a></p>

<p>this is the error I get will following the instructions on the doc and using this Dockerfile</p>

<pre><code>FROM        ubuntu:14.04
RUN         apt-get update &amp;&amp; apt-get install -y redis-server
EXPOSE      6379
ENTRYPOINT  [""/usr/bin/redis-server""]


sudo docker build -t myrepo/redis
docker: ""build"" requires 1 argument. See 'docker build --help'.
</code></pre>

<p>How do  resolve?</p>
","1203556","","3467532","","2017-07-25 16:08:05","2020-10-23 16:28:25","docker: ""build"" requires 1 argument. See 'docker build --help'","<docker><containers>","14","0","42","","","CC BY-SA 3.0"
"34782678","1","46138763","","2016-01-14 06:04:08","","396","128833","<p>In practice to <strong>start</strong> a container I do:</p>

<pre><code>docker run a8asd8f9asdf0
</code></pre>

<p>If thats the case, what does:</p>

<pre><code>docker start
</code></pre>

<p>do?</p>

<p>In the manual it says</p>

<blockquote>
  <p>Start one or more stopped containers</p>
</blockquote>
","1454775","","145307","","2017-11-28 07:59:31","2020-07-13 07:17:55","Difference between Running and Starting a Docker container","<docker>","6","5","73","","","CC BY-SA 3.0"
"30969435","1","","","2015-06-21 21:18:38","","395","334830","<p>Where is the Docker daemon log? Oddly cannot find an answer to this via man, StackOverflow or Docker Docs. Note I am not asking for the docker container STDOUT, but the daemon log for troubleshooting communications between the client and container via daemon / proxy.  </p>
","2603634","","","","","2021-06-07 05:50:57","Where is the Docker daemon log?","<logging><docker>","12","1","121","","","CC BY-SA 3.0"
"18136389","1","18138352","","2013-08-08 21:23:00","","394","349481","<p>I have an app that executes various fun stuff with Git (like running git clone &amp; git push) and I'm trying to docker-ize it.</p>

<p>I'm running into an issue though where I need to be able to add an SSH key to the container for the container 'user' to use.</p>

<p>I tried copying it into <code>/root/.ssh/</code>, changing <code>$HOME</code>, creating a git ssh wrapper, and still no luck. </p>

<p>Here is the Dockerfile for reference:</p>

<pre><code>#DOCKER-VERSION 0.3.4                                                           

from  ubuntu:12.04                                                              

RUN  apt-get update                                                             
RUN  apt-get install python-software-properties python g++ make git-core openssh-server -y
RUN  add-apt-repository ppa:chris-lea/node.js                                   
RUN  echo ""deb http://archive.ubuntu.com/ubuntu precise universe"" &gt;&gt; /etc/apt/sources.list
RUN  apt-get update                                                             
RUN  apt-get install nodejs -y                                                  

ADD . /src                                                                       
ADD ../../home/ubuntu/.ssh/id_rsa /root/.ssh/id_rsa                             
RUN   cd /src; npm install                                                      

EXPOSE  808:808                                                                 

CMD   [ ""node"", ""/src/app.js""]
</code></pre>

<p><code>app.js</code> runs the git commands like <code>git pull</code></p>
","930005","","562769","","2017-12-22 09:54:04","2021-04-22 15:37:51","Using SSH keys inside docker container","<ssh-keys><docker>","34","2","149","","","CC BY-SA 3.0"
"38088279","1","38089080","","2016-06-29 00:13:57","","390","225027","<p>I have two separate <code>docker-compose.yml</code> files in two different folders:</p>

<ul>
<li><code>~/front/docker-compose.yml</code></li>
<li><code>~/api/docker-compose.yml</code></li>
</ul>

<p>How can I make sure that a container in <code>front</code> can send requests to a container in <code>api</code>?</p>

<p>I know that <code>--default-gateway</code> option can be set using <code>docker run</code> for an individual container, so that a specific IP address can be assigned to this container, but it seems that this option is not available when using <code>docker-compose</code>.</p>

<p>Currently I end up doing a <code>docker inspect my_api_container_id</code> and look at the gateway in the output. It works but the problem is that this IP is randomly attributed, so I can't rely on it.</p>

<p>Another form of this question might thus be:</p>

<ul>
<li>Can I attribute a fixed IP address to a particular container using docker-compose?</li>
</ul>

<p>But in the end what I'm looking after is:</p>

<ul>
<li>How can two different docker-compose projects communicate with each other?</li>
</ul>
","2091169","","1549950","","2019-06-21 11:48:53","2020-11-23 08:40:36","Communication between multiple docker-compose projects","<networking><docker><docker-compose>","13","1","125","","","CC BY-SA 4.0"
"23544282","1","27021154","","2014-05-08 14:11:10","","374","299698","<p>I've been playing around with Docker for a while and keep on finding the same issue when dealing with persistent data.</p>

<p>I create my <code>Dockerfile</code> and <a href=""http://docs.docker.io/reference/builder/#volume"" rel=""noreferrer"">expose a volume</a> or use <code>--volumes-from</code> to <a href=""https://stackoverflow.com/questions/18496940/how-to-deal-with-persistent-storage-e-g-databases-in-docker"">mount a host folder inside my container</a>.</p>

<p>What permissions should I apply to the shared volume on the host?</p>

<p>I can think of two options:</p>

<ul>
<li><p>So far I've given everyone read/write access, so I can write to the folder from the Docker container.</p></li>
<li><p>Map the users from host into the container, so I can assign more granular permissions. Not sure this is possible though and haven't found much about it. So far, all I can do is run the container as some user: <code>docker run -i -t -user=""myuser"" postgres</code>, but this user has a different UID than my host <code>myuser</code>, so permissions do not work. Also, I'm unsure if mapping the users will pose some security risks.</p></li>
</ul>

<p>Are there other alternatives?</p>

<p>How are you guys/gals dealing with this issue?</p>
","794401","","63550","","2018-07-25 04:55:45","2020-04-15 07:26:56","What is the (best) way to manage permissions for Docker shared volumes?","<docker>","13","4","164","","","CC BY-SA 4.0"
"43747776","1","43747867","","2017-05-02 21:48:02","","374","183335","<p>In a Dockerfile, I have</p>

<pre><code>COPY . .
</code></pre>

<p>I want to exclude an entire directory, in my case, node_modules directory.</p>

<p>Something like this:</p>

<pre><code>   COPY [all but **/node_modules/**] .
</code></pre>

<p>Is this possible with Docker?</p>
","1223975","","","","","2021-03-18 13:40:04","COPY with docker but with exclusion","<docker><dockerfile><docker-copy>","6","2","38","","","CC BY-SA 3.0"
"36249744","1","","","2016-03-27 16:25:57","","374","290221","<p>Is there any way to start an interactive shell in a container using Docker Compose only? I've tried something like this, in my docker-compose.yml:</p>
<pre><code>myapp:
  image: alpine:latest
  entrypoint: /bin/sh
</code></pre>
<p>When I start this container using docker-compose up it's exited immediately. Are there any flags I can add to the <code>entrypoint</code> command, or as an additional option to <code>myapp</code>, to start an interactive shell?</p>
<p>I know there are native docker command options to achieve this, just curious if it's possible using only Docker Compose, too.</p>
","4042051","","1145356","","2021-02-15 08:23:40","2021-06-03 14:29:36","Interactive shell using Docker Compose","<shell><docker><interactive><docker-compose>","10","6","103","","","CC BY-SA 4.0"
"37458287","1","37458519","","2016-05-26 10:32:53","","369","427285","<p>I am trying to run a cronjob inside a docker container that invokes a shell script.</p>

<p>Yesterday I have been searching all over the web and stack overflow, but I could not really find a solution that works.<br>
How can I do this?</p>

<p><strong>EDIT:</strong></p>

<p>I've created a <a href=""https://github.com/cheyer/docker-cron"" rel=""noreferrer"">(commented) github repository</a> with a working docker cron container that invokes a shell script at given interval.</p>
","6268839","","6268839","","2016-05-26 14:24:07","2021-06-27 23:59:26","How to run a cron job inside a docker container?","<docker><cron><containers><sh>","22","0","181","","","CC BY-SA 3.0"
"25267372","1","25268154","","2014-08-12 14:48:00","","368","328165","<p>In Docker 1.1.2 (latest), what's the correct way to detach from a container without stopping it?</p>

<p>So for example, if I try:</p>

<ul>
<li><code>docker run -i -t foo /bin/bash</code> or</li>
<li><code>docker attach foo</code> (for already running container)</li>
</ul>

<p>both of which get me to a terminal in the container, how do I exit the container's terminal without stopping it?</p>

<p><code>exit</code> and <code>CTR+C</code> both stop the container.</p>
","942635","","","","","2021-02-26 08:53:55","Correct way to detach from a container without stopping it","<docker>","12","2","136","","","CC BY-SA 3.0"
"27273412","1","27273543","","2014-12-03 13:50:37","","368","210527","<p>I installed Ubuntu 14.04 image on docker. After that, when I try to install packages inside the ubuntu image, I'm getting unable to locate package error: </p>

<pre><code>apt-get install curl

Reading package lists... Done
Building dependency tree       
Reading state information... Done
E: Unable to locate package curl
</code></pre>

<p>How to fix this error?</p>
","2424871","","60002","","2016-07-02 15:45:51","2021-05-24 14:24:03","Cannot install packages inside docker Ubuntu image","<docker><ubuntu-14.04>","6","0","78","","","CC BY-SA 3.0"
"35832095","1","54251381","","2016-03-06 20:24:13","","360","231692","<p>According to the Docker Compose's <a href=""https://docs.docker.com/compose/compose-file"" rel=""noreferrer"">compose-file documentation</a>:</p>

<ul>
<li><code>depends_on</code> - Express dependency between services.</li>
<li><code>links</code> - Link to containers in another service and also <strong>express dependency between services</strong> in the same way as <a href=""https://docs.docker.com/compose/compose-file/#depends-on"" rel=""noreferrer"">depends_on</a>.</li>
</ul>

<p>I don't understand the purpose of linking to other containers so the difference between two options still seems quite difficult for me.</p>

<p>It would be much easier if there is an example, but I can't find any.</p>

<p>I noticed, when I link container B with container A then container B will be ""pingable"" inside container A's shell.</p>

<p>I ran <code>ping B</code> inside container A's <code>bash</code> and got result like this (just for reference, image from the Internet)</p>

<p><a href=""https://i.stack.imgur.com/DI9Io.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/DI9Io.jpg"" alt=""enter image description here""></a></p>
","6026378","","472495","","2017-12-16 17:24:42","2019-09-20 11:36:36","Difference between links and depends_on in docker_compose.yml","<docker><docker-compose><dockerfile>","3","1","78","","","CC BY-SA 3.0"
"36884991","1","","","2016-04-27 08:57:50","","359","430913","<p>There are scope of services which defined in docker-compose.yml. These service have been started. I need to rebuild only one of these and start it without up other services.
I run the following commands:</p>

<pre><code>docker-compose up -d # run all services
docker-compose stop nginx # stop only one. but it still running !!!
docker-compose build --no-cache nginx 
docker-compose up -d --no-deps # link nginx to other services
</code></pre>

<p>At the end i got old nginx container.
By the way docker-compose doesn't kill all running containers !</p>
","2207007","","2207007","","2017-08-28 09:20:23","2020-07-31 19:10:42","How to rebuild docker container in docker-compose.yml?","<docker><docker-compose><docker-container>","10","4","101","","","CC BY-SA 3.0"
"27701930","1","27703359","","2014-12-30 08:26:07","","358","413016","<p>I have a docker container with some processes (uwsgi and celery) running inside. I want to create a celery user and a uwsgi user for these processes as well as a worker group that they will both belong to, in order to assign permissions. </p>

<p>I tried adding <code>RUN adduser uwsgi</code> and <code>RUN adduser celery</code> to my Dockerfile, but this is causing problems, since these commands prompt for input (I've posted the responses from the build below). </p>

<p>What is the best way to add users to a Docker container so as to set permissions for workers running in the container?</p>

<p>My Docker image is built from the official Ubuntu14.04 base.</p>

<p>Here is the output from the Dockerfile when the adduser commands are run:</p>

<pre><code>Adding user `uwsgi' ...
Adding new group `uwsgi' (1000) ... 
Adding new user `uwsgi' (1000) with group `uwsgi' ... 
Creating home directory `/home/uwsgi' ...
Copying files from `/etc/skel' ... 
[91mEnter new UNIX password: Retype new UNIX password: [0m 
[91mpasswd: Authentication token manipulation error
passwd: password unchanged
[0m 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 563.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 564.
[0m 
Try again? [y/N] 
Changing the user information for uwsgi
Enter the new value, or press ENTER for the default
    Full Name []: 
Room Number []:     Work Phone []:  Home Phone []:  Other []: 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 589.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 590.
[0m 
Is the information correct? [Y/n] 
---&gt; 258f2f2f13df 
Removing intermediate container 59948863162a 
Step 5 : RUN adduser celery 
---&gt; Running in be06f1e20f64 
Adding user `celery' ...
Adding new group `celery' (1001) ... 
Adding new user `celery' (1001) with group `celery' ... 
Creating home directory `/home/celery' ...
Copying files from `/etc/skel' ... 
[91mEnter new UNIX password: Retype new UNIX password: [0m 
[91mpasswd: Authentication token manipulation error
passwd: password unchanged
[0m 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 563.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 564.
[0m 
Try again? [y/N] 
Changing the user information for celery
Enter the new value, or press ENTER for the default
    Full Name []:   Room Number []:     Work Phone []: 
Home Phone []:  Other []: 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 589.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 590.
[0m 
Is the information correct? [Y/n] 
</code></pre>
","2686639","","7940996","","2020-05-26 02:55:03","2020-05-26 02:55:03","How to add users to Docker container?","<linux><ubuntu><dockerfile>","8","0","108","","","CC BY-SA 4.0"
"23111631","1","28093517","","2014-04-16 13:58:32","","349","521381","<p>I installed Docker on my Ubuntu 13.10 (Saucy Salamander) and when I type in my console:</p>

<pre><code>sudo docker pull busybox
</code></pre>

<p>I get the following error:</p>

<pre><code>Pulling repository busybox
2014/04/16 09:37:07 Get https://index.docker.io/v1/repositories/busybox/images: dial tcp: lookup index.docker.io on 127.0.1.1:53: no answer from server
</code></pre>

<p>Docker version:</p>

<pre><code>$ sudo docker version

Client version: 0.10.0
Client API version: 1.10
Go version (client): go1.2.1
Git commit (client): dc9c28f
Server version: 0.10.0
Server API version: 1.10
Git commit (server): dc9c28f
Go version (server): go1.2.1
Last stable version: 0.10.0
</code></pre>

<p>I am behind a proxy server with no authentication, and this is my <code>/etc/apt/apt.conf</code> file:</p>

<pre><code>Acquire::http::proxy ""http://192.168.1.1:3128/"";
Acquire::https::proxy ""https://192.168.1.1:3128/"";
Acquire::ftp::proxy ""ftp://192.168.1.1:3128/"";
Acquire::socks::proxy ""socks://192.168.1.1:3128/"";
</code></pre>

<p>What am I doing wrong?</p>
","2172151","","63550","","2018-09-19 16:43:15","2021-06-12 18:17:08","Cannot download Docker images behind a proxy","<proxy><docker>","27","3","185","","","CC BY-SA 4.0"
"44678725","1","","","2017-06-21 14:18:53","","349","696388","<p>I have applied every solution available on internet but still I cannot run Docker.</p>

<p>I want to use Scrapy Splash on my server.</p>

<p>Here is <code>history</code> of commands I ran.</p>

<pre><code>docker run -p 8050:8050 scrapinghub/splash
sudo docker run -p 8050:8050 scrapinghub/splash
sudo usermod -aG docker $(whoami)
sudo docker run -p 8050:8050 scrapinghub/splash
newgrp docker
sudo docker run -p 8050:8050 scrapinghub/splash
reboot
sudo docker run -p 8050:8050 scrapinghub/splash
docker run -p 8050:8050 scrapinghub/splash
</code></pre>

<p>You can see I tried to restart my server as well, but it didnt help.</p>

<p>see output of <code>ps -aux | grep docker</code></p>

<pre><code>root@mani:/var/www/html# ps aux | grep docker
root      8524  0.0  0.8 127904 13964 ?        Ssl  17:21   0:00 /usr/bin/dockerd --raw-logs
root      8534  0.0  0.3  90588  5012 ?        Ssl  17:21   0:00 docker-containerd -l unix:///var/run/docker/libcontainerd/docker-containerd.sock --metrics-interval=0 --start-timeout 2m --state-dir /var/run/docker/libcontainerd/containerd --shim docker-containerd-shim --runtime docker-runc
root      8543  0.0  0.0   8812   764 pts/1    S+   17:21   0:00 grep --color=auto docker
root     16356  0.0  0.0  17200   964 pts/1    S    17:14   0:00 newgrp docker
root     20080  0.0  0.0  17200   964 pts/1    S    17:06   0:00 newgrp docker
root     30221  0.0  0.0  17200   964 pts/1    S    17:09   0:00 newgrp docker
</code></pre>
","4094231","","608639","","2017-06-21 16:47:59","2021-07-01 14:18:42","Cannot connect to the Docker daemon at unix:/var/run/docker.sock. Is the docker daemon running?","<linux><ubuntu><docker><ubuntu-14.04>","38","14","71","","","CC BY-SA 3.0"
"30215830","1","30220096","","2015-05-13 13:09:42","","348","296041","<p>I'm trying to copy a number of files and folders to a docker image build from my localhost.</p>

<p>The files are like this:</p>

<pre><code>folder1
    file1
    file2
folder2
    file1
    file2
</code></pre>

<p>I'm trying to make the copy like this:</p>

<pre><code>COPY files/* /files/
</code></pre>

<p>However, all files are placed in /files/ is there a way in Docker to keep the subdirectory structure as well as copying the files into their directories?</p>
","1220022","","","","","2020-10-29 03:51:43","Dockerfile copy keep subdirectory structure","<copy><docker><dockerfile>","4","1","36","","","CC BY-SA 3.0"
"17903705","1","17931950","","2013-07-28 00:05:06","","347","245028","<p>I was naively expecting this command to run a bash shell in a running container : </p>

<pre><code>docker run ""id of running container"" /bin/bash
</code></pre>

<p>it looks like it's not possible, I get the error : </p>

<pre><code>2013/07/27 20:00:24 Internal server error: 404 trying to fetch remote history for 27d757283842
</code></pre>

<p>So, if I want to run bash shell in a running container (ex. for diagnosis purposes)</p>

<p>do I have to run an SSH server in it and loggin via ssh ?</p>
","535782","","1371070","","2013-07-28 00:09:07","2020-11-08 18:44:26","Is it possible to start a shell session in a running container (without ssh)","<docker>","15","5","92","","","CC BY-SA 3.0"
"25845538","1","25908200","","2014-09-15 10:07:35","","345","389709","<p>Normally, docker containers are run using the user <strong>root</strong>. I'd like to use a different user, which is no problem using docker's USER directive. But this user should be able to use <strong>sudo</strong> inside the container. This command is missing.</p>

<p>Here's a simple Dockerfile for this purpose:</p>

<pre><code>FROM ubuntu:12.04

RUN useradd docker &amp;&amp; echo ""docker:docker"" | chpasswd
RUN mkdir -p /home/docker &amp;&amp; chown -R docker:docker /home/docker

USER docker
CMD /bin/bash
</code></pre>

<p>Running this container, I get logged in with user 'docker'. When I try to use sudo, the command isn't found. So I tried to install the <em>sudo</em> package inside my Dockerfile using </p>

<pre><code>RUN apt-get install sudo
</code></pre>

<p>This results in <em>Unable to locate package sudo</em></p>
","4042051","","895245","","2018-04-07 18:13:19","2021-05-08 22:26:47","How to use sudo inside a docker container?","<docker><sudo><linux-containers>","12","1","96","","","CC BY-SA 3.0"
"42248198","1","42260979","","2017-02-15 11:33:27","","343","357349","<p>I am trying to dockerize a PHP application. In the dockerfile, I download the archive, extract it, etc.</p>
<p>Everything works fine. However, if a new version gets released and I update the dockerfile, I have to reinstall the application, because the config.php gets overwritten.</p>
<p>So I thought I can mount the file as a volume, like I do with the database.</p>
<p>I tried it two ways, with a volume and a direct path.</p>
<p>docker-compose:</p>
<pre class=""lang-yaml prettyprint-override""><code>version: '2'
services:
  app:
    build: src
    ports:
      - &quot;8080:80&quot;
    depends_on:
      - mysql
    volumes:
      -  app-conf:/var/www/html/upload
      -  app-conf:/var/www/html/config.php
    environment:
      DB_TYPE: mysql
      DB_MANAGER: MysqlManager

  mysql:
    image: mysql:5.6
    container_name: mysql
    volumes:
      - mysqldata:/var/lib/mysql
    ports:
      - 3306:3306
    environment:
      MYSQL_ROOT_PASSWORD:
      MYSQL_DATABASE:
      MYSQL_USER:
      MYSQL_PASSWORD:

volumes:
  mysqldata:
  app-conf:
</code></pre>
<p>Which results in the error:</p>
<p>And I tried it with a given path, as a mounted volume.</p>
<pre><code>/src/docker/myapp/upload:/var/www/html/upload
/src/docker/myapp/upload:/var/www/html/config.php
</code></pre>
<p>However, both ways are not working. With the mounted volume, I see that upload gets created.</p>
<p>But then it fails with:</p>
<blockquote>
<p>/var/www/html/config.php\&quot; caused \&quot;not a directory\&quot;&quot;&quot;</p>
</blockquote>
<p>If I try it with</p>
<pre><code>/src/docker/myapp/upload/config.php:/var/www/html/config.php
</code></pre>
<p>Docker creates the upload folder and then a config.php folder. Not a file.</p>
<p>Or is there another way to persist the config?</p>
","3791380","","1402846","","2020-10-06 00:19:11","2021-04-21 13:28:31","How to mount a single file in a volume","<docker><docker-compose>","15","1","52","","","CC BY-SA 4.0"
"24288616","1","","","2014-06-18 14:47:22","","341","307016","<h1>Summary</h1>
<p>I am trying to mount a host directory in Docker, but then I can not access it from within the container, even if the access permissions look good.</p>
<h1>Details</h1>
<p>I am doing</p>
<pre><code>sudo docker run -i -v /data1/Downloads:/Downloads ubuntu bash
</code></pre>
<p>and then</p>
<pre><code>ls -al
</code></pre>
<p>It gives me:</p>
<pre><code>total 8892
drwxr-xr-x.  23 root root    4096 Jun 18 14:34 .
drwxr-xr-x.  23 root root    4096 Jun 18 14:34 ..
-rwxr-xr-x.   1 root root       0 Jun 18 14:34 .dockerenv
-rwx------.   1 root root 9014486 Jun 17 22:09 .dockerinit
drwxrwxr-x.  18 1000 1000   12288 Jun 16 11:40 Downloads
drwxr-xr-x.   2 root root    4096 Jan 29 18:10 bin
drwxr-xr-x.   2 root root    4096 Apr 19  2012 boot
drwxr-xr-x.   4 root root     340 Jun 18 14:34 dev
drwxr-xr-x.  56 root root    4096 Jun 18 14:34 etc
drwxr-xr-x.   2 root root    4096 Apr 19  2012 home
</code></pre>
<p>and a lot more lines like that (I think this is the relevant portion).</p>
<p>If I do</p>
<pre><code>cd /Downloads
ls
</code></pre>
<p>the result is</p>
<pre><code>ls: cannot open directory .: Permission denied
</code></pre>
<p>The host is Fedora 20, with Docker 1.0.0 and go1.2.2.</p>
<p>What is going wrong?</p>
","3753011","","1079075","","2020-12-14 22:41:20","2021-06-25 20:39:40","Permission denied on accessing host directory in Docker","<docker><file-permissions><fedora><mount><permission-denied>","12","0","123","","","CC BY-SA 4.0"
"26220957","1","26222636","","2014-10-06 16:50:19","","338","118043","<p>I'm trying to build a new Docker image for our development process, using <code>cpanm</code> to install a bunch of Perl modules as a base image for various projects.</p>

<p>While developing the Dockerfile, <code>cpanm</code> returns a failure code because some of the modules did not install cleanly.</p>

<p>I'm fairly sure I need to get <code>apt</code> to install some more things.</p>

<p>My question is, where can I find the <code>/.cpanm/work</code> directory quoted in the output, in order to inspect the logs? In the general case, how can I inspect the file system of a failed <code>docker build</code> command?</p>

<p><strong>Morning edit</strong> After biting the bullet and running a <code>find</code> I discovered</p>

<pre><code>/var/lib/docker/aufs/diff/3afa404e[...]/.cpanm
</code></pre>

<p>Is this reliable, or am I better off building a ""bare"" container and running stuff manually until I have all the things I need?</p>
","2386199","","2386199","","2014-10-07 08:37:43","2021-05-03 14:05:25","How can I inspect the file system of a failed `docker build`?","<debugging><docker><cpanm>","6","1","106","","","CC BY-SA 3.0"
"28721699","1","28769950","","2015-02-25 14:34:12","","336","339995","<p>I'm using a Docker image which was built using the USER command to use a non-root user called <code>dev</code>.
Inside a container, I'm ""dev"", but I want to edit the <code>/etc/hosts</code> file.</p>

<p>So I need to be root. I'm trying the su command, but I'm asked to enter the root password.</p>

<p>What's the default root user's password inside a Docker container?</p>
","1581295","","63550","","2018-09-15 21:27:27","2020-09-01 12:31:52","Root password inside a Docker container","<docker>","16","1","126","","","CC BY-SA 4.0"
"21498832","1","23667302","","2014-02-01 13:49:08","","333","87617","<p>What's the difference between a container and an image in Docker? In the <a href=""https://docs.docker.com/engine/getstarted/"" rel=""noreferrer"">Get started with Docker tutorial</a> these terms are both used, but I do not understand the difference.</p>

<p>Can anybody please shed some light?</p>
","1333873","","42223","","2017-12-28 19:58:07","2019-03-07 05:40:04","In Docker, what's the difference between a container and an image?","<docker><terminology>","13","0","94","2019-05-06 18:23:29","","CC BY-SA 3.0"
"20635472","1","25086628","","2013-12-17 13:29:34","","332","273056","<p>I have a Dockerfile that I am putting together to install a vanilla python environment (into which I will be installing an app, but at a later date).</p>

<pre><code>FROM ubuntu:12.04

# required to build certain python libraries
RUN apt-get install python-dev -y

# install pip - canonical installation instructions from pip-installer.org
# http://www.pip-installer.org/en/latest/installing.html
ADD https://bitbucket.org/pypa/setuptools/raw/bootstrap/ez_setup.py /tmp/ez_setup.py
ADD https://raw.github.com/pypa/pip/master/contrib/get-pip.py /tmp/get-pip.py
RUN python /tmp/ez_setup.py
RUN python /tmp/get-pip.py
RUN pip install --upgrade pip 

# install and configure virtualenv
RUN pip install virtualenv 
RUN pip install virtualenvwrapper
ENV WORKON_HOME ~/.virtualenvs
RUN mkdir -p $WORKON_HOME
RUN source /usr/local/bin/virtualenvwrapper.sh
</code></pre>

<p>The build runs ok until the last line, where I get the following exception:</p>

<pre><code>[previous steps 1-9 removed for clarity]
...
Successfully installed virtualenvwrapper virtualenv-clone stevedore
Cleaning up...
 ---&gt; 1fc253a8f860
Step 10 : ENV WORKON_HOME ~/.virtualenvs
 ---&gt; Running in 8b0145d2c80d
 ---&gt; 0f91a5d96013
Step 11 : RUN mkdir -p $WORKON_HOME
 ---&gt; Running in 9d2552712ddf
 ---&gt; 3a87364c7b45
Step 12 : RUN source /usr/local/bin/virtualenvwrapper.sh
 ---&gt; Running in c13a187261ec
/bin/sh: 1: source: not found
</code></pre>

<p>If I <code>ls</code> into that directory (just to test that the previous steps were committed) I can see that the files exist as expected:</p>

<pre><code>$ docker run 3a87 ls /usr/local/bin
easy_install
easy_install-2.7
pip
pip-2.7
virtualenv
virtualenv-2.7
virtualenv-clone
virtualenvwrapper.sh
virtualenvwrapper_lazy.sh
</code></pre>

<p>If I try just running the <code>source</code> command I get the same 'not found' error as above. If I RUN an interactive shell session however, source does work:</p>

<pre><code>$ docker run 3a87 bash
source
bash: line 1: source: filename argument required
source: usage: source filename [arguments]
</code></pre>

<p>I can run the script from here, and then happily access <code>workon</code>, <code>mkvirtualenv</code> etc.</p>

<p>I've done some digging, and initially it looked as if the problem might lie in the difference between <strong>bash</strong> as the Ubuntu <em>login shell</em>, and <strong>dash</strong> as the Ubuntu <em>system shell</em>, <strong>dash</strong> not supporting the <code>source</code> command.</p>

<p>However, the answer to this appears to be to use <strong>'.'</strong> instead of <code>source</code>, but this just causes the Docker runtime to blow up with a go panic exception.</p>

<p>What is the best way to run a shell script from a Dockerfile RUN instruction to get around this (am running off the default base image for Ubuntu 12.04 LTS).</p>
","45698","","","","","2021-05-20 18:21:24","Using the RUN instruction in a Dockerfile with 'source' does not work","<bash><shell><docker>","18","5","76","","","CC BY-SA 3.0"
"26982274","1","26982502","","2014-11-17 21:26:14","","327","188838","<p>I want to do a ps command in a docker container derived from Debian official Docker hub repository:</p>

<pre><code>$ docker run -ti debian:wheezy /bin/bash
root@51afd6b09af8:/# ps
bash: ps: command not found
</code></pre>
","2763877","","1033581","","2017-04-16 04:33:09","2020-08-02 17:51:24","ps command doesn't work in docker container","<debian><docker>","5","0","42","","","CC BY-SA 3.0"
"30256386","1","30316600","","2015-05-15 09:49:49","","324","234188","<p>The following <code>Dockerfile</code> contains four <code>COPY</code> layers:</p>

<pre><code>COPY README.md ./
COPY package.json ./
COPY gulpfile.js ./
COPY __BUILD_NUMBER ./
</code></pre>

<p>How to copy these files using one layer instead? The following was tried:</p>

<pre><code>COPY [
    ""__BUILD_NUMBER ./"",
    ""README.md ./"",
    ""gulpfile ./"",
    ""another_file ./"",
]
</code></pre>
","2537772","","2777965","","2017-03-27 07:54:10","2021-05-05 21:11:51","How to copy multiple files in one layer using a Dockerfile?","<dockerfile>","6","0","32","","","CC BY-SA 3.0"
"27380641","1","33023527","","2014-12-09 13:55:10","","317","205799","<p>How can I see the full command of a running container/process in Docker?</p>

<pre><code>$ docker ps --all
CONTAINER ID    IMAGE          COMMAND                 CREATED          STATUS                     PORTS    NAMES
5b6291859b61    nginx:1.7.8    ""nginx -g 'daemon of    4 minutes ago    Exited (0) 4 minutes ago            thirsty_brattain
</code></pre>

<p>I can only see ""nginx -g 'daemon of"".. here, not the full command.</p>
","1258192","","63550","","2018-07-23 19:48:29","2020-03-04 09:55:36","See full command of running/stopped container in Docker","<docker>","6","1","64","","","CC BY-SA 4.0"
"42510002","1","42510314","","2017-02-28 13:25:28","","313","350260","<p>I use <code>docker logs [container-name]</code> to see the logs of a specific container.</p>

<p>Is there an elegant way to clear these logs?</p>
","6288254","","63550","","2018-07-24 16:13:54","2021-05-03 13:06:09","How to clear the logs properly for a Docker container?","<docker><docker-compose><boot2docker><docker-machine>","19","2","102","","","CC BY-SA 4.0"
