Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,NumberOfChildren,OriginalPostId
"53681522","1","53682110","","2018-12-08 10:19:27","","39","10669","<p>I'm writing a multi-stage Dockerfile for the <a href=""https://www.mcs.anl.gov/research/projects/darshan/"" rel=""noreferrer"">darshan utils</a>:</p>

<pre><code>ARG DARSHAN_VER=3.1.6

FROM fedora:29 as build
RUN dnf install -y \
        gcc \
        make \
        bzip2 bzip2-devel zlib zlib-devel
RUN curl -O ""ftp://ftp.mcs.anl.gov/pub/darshan/releases/darshan-${DARSHAN_VER}.tar.gz"" \
    &amp;&amp; tar ...


FROM fedora:29
COPY --from=build ""/usr/local/darshan-${DARSHAN_VER}"" ""/usr/local/darshan-${DARSHAN_VER}""
...
</code></pre>

<p>I build it with <code>docker build -t darshan-util:3.6.1 .</code> and the error I get is:</p>

<pre><code>Step 5/10 : RUN curl -O ""ftp://ftp.mcs.anl.gov/pub/darshan/releases/darshan-${DARSHAN_VER}.tar.gz""     &amp;&amp; tar ...

 ---&gt; Running in 9943cce1669c
  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
...
curl: (78) RETR response: 550
The command '/bin/sh -c curl -O ""ftp://ftp.mcs.anl.gov/pub/darshan/releases/darshan-${DARSHAN_VER}.tar.gz""     &amp;&amp; tar ...' returned a non-zero code: 78
</code></pre>

<p>I'd like to reuse the same ARG in both stages, so that I can define a default build variable just once.
If I duplicate ARG in both stages, just below the two FROMs, it builds correctly.</p>

<p>What is the correct way to define a ""global"" multi-stage ARG variable with a default?</p>
","5810105","","5810105","","2021-04-16 21:53:37","2021-04-16 21:53:37","Share variable in multi-stage Dockerfile: ARG before FROM not substituted","<docker><dockerfile><docker-multi-stage-build>","2","2","5","","","CC BY-SA 4.0","3","53681522"
"37242217","1","45071126","","2016-05-15 18:38:35","","90","73546","<p>I am developing a service and using there docker compose to spin services like postgres, redis, elasticsearch. I have a web application that is based on RubyOnRails and writes and reads from all those services.</p>

<p>Here is my <code>docker-compose.yml</code></p>

<pre><code>version: '2'

services:
  redis:
    image: redis:2.8
    networks:
      - frontapp

  elasticsearch:
    image: elasticsearch:2.2
    networks:
      - frontapp

  postgres:  
    image: postgres:9.5
    environment:
      POSTGRES_USER: elephant
      POSTGRES_PASSWORD: smarty_pants
      POSTGRES_DB: elephant
    volumes:
      - /var/lib/postgresql/data
    networks:
      - frontapp

networks:
  frontapp:
    driver: bridge
</code></pre>

<p>And i can ping containers within this network</p>

<pre><code>$ docker-compose run redis /bin/bash
root@777501e06c03:/data# ping postgres
PING postgres (172.20.0.2): 56 data bytes
64 bytes from 172.20.0.2: icmp_seq=0 ttl=64 time=0.346 ms
64 bytes from 172.20.0.2: icmp_seq=1 ttl=64 time=0.047 ms
...
</code></pre>

<p>So far so good. Now I want to run ruby on rails application on my host machine but be able to access postgres instance with url like <code>postgresql://username:password@postgres/database</code> currently that is not possible</p>

<pre><code>$ ping postgres
ping: unknown host postgres
</code></pre>

<p>I can see my network in docker</p>

<pre><code>$ docker network ls
NETWORK ID          NAME                DRIVER
ac394b85ce09        bridge              bridge              
0189d7e86b33        elephant_default    bridge              
7e00c70bde3b        elephant_frontapp   bridge              
a648554a72fa        host                host                
4ad9f0f41b36        none                null 
</code></pre>

<p>And I can see an interface to it</p>

<pre><code>$ ifconfig 
br-0189d7e86b33 Link encap:Ethernet  HWaddr 02:42:76:72:bb:c2  
          inet addr:172.18.0.1  Bcast:0.0.0.0  Mask:255.255.0.0
          inet6 addr: fe80::42:76ff:fe72:bbc2/64 Scope:Link
          UP BROADCAST MULTICAST  MTU:1500  Metric:1
          RX packets:36 errors:0 dropped:0 overruns:0 frame:0
          TX packets:60 errors:0 dropped:0 overruns:0 carrier:0
          collisions:0 txqueuelen:0 
          RX bytes:2000 (2.0 KB)  TX bytes:8792 (8.7 KB)

br-7e00c70bde3b Link encap:Ethernet  HWaddr 02:42:e7:d1:fe:29  
          inet addr:172.20.0.1  Bcast:0.0.0.0  Mask:255.255.0.0
          inet6 addr: fe80::42:e7ff:fed1:fe29/64 Scope:Link
          UP BROADCAST RUNNING MULTICAST  MTU:1500  Metric:1
          RX packets:1584 errors:0 dropped:0 overruns:0 frame:0
          TX packets:1597 errors:0 dropped:0 overruns:0 carrier:0
          collisions:0 txqueuelen:0 
          RX bytes:407137 (407.1 KB)  TX bytes:292299 (292.2 KB)
...
</code></pre>

<p>But i am not sure what should I do next. I tried to play a bit with <code>/etc/resolv.conf</code>, mainly with <code>nameserver</code> directive, but that had no effect.</p>

<p>I would appreciate any help of suggestions how to configure this setup correctly.</p>

<p><strong>UPDATE</strong></p>

<p>After browsing through Internet resources I managed to assign static IP addresses to boxes. For now it is enough for me to continue development. Here is my current <code>docker-compose.yml</code></p>

<pre><code>version: '2'

services:
  redis:
    image: redis:2.8
    networks:
      frontapp:
        ipv4_address: 172.25.0.11

  elasticsearch:
    image: elasticsearch:2.2
    networks:
      frontapp:
        ipv4_address: 172.25.0.12

  postgres:  
    image: postgres:9.5
    environment:
      POSTGRES_USER: elephant
      POSTGRES_PASSWORD: smarty_pants
      POSTGRES_DB: elephant
    volumes:
      - /var/lib/postgresql/data
    networks:
      frontapp:
        ipv4_address: 172.25.0.10

networks:
  frontapp:
    driver: bridge
    ipam:
      driver: default
      config:
        - subnet: 172.25.0.0/16
          gateway: 172.25.0.1
</code></pre>
","851749","","851749","","2016-05-16 10:37:23","2020-08-30 14:26:57","Access docker container from host using containers name","<docker><docker-compose>","7","0","33","","","CC BY-SA 3.0","3","37242217"
"51011552","1","51018468","","2018-06-24 15:53:54","","20","20520","<p>I am using mongoDB with and NodeJS backend. The Problem is I am getting the following error</p>

<blockquote>
  <p>node:16) UnhandledPromiseRejectionWarning: MongoNetworkError: failed
  to connect to server [localhost:27017] on first connect
  [MongoNetworkError: connect ECONNREFUSED 127.0.0.1:27017]</p>
</blockquote>

<p>This is my docker-compose</p>

<pre><code>version: '3.4'

services:
  db:
    image: mongo:latest
    ports:
      - '27017:27017'

  rest-api-node:
    build: .
    ports:
      - '5000:5000'
    links:
      - db
    restart: on-failure
</code></pre>

<p>I have tried with <code>depends_on</code> as well , was not working.</p>

<p>On backend I am mongoose as a middleware to communicate with DB. this is the part of my <code>index.js</code></p>

<pre><code>mongoose.Promise = global.Promise
mongoose.connect('mongodb://localhost/demo')
app.listen(port, () =&gt; console.log(""live""))
</code></pre>

<p>I have tried using promise as well , no change though. Please Help me out.
Thanks in advance </p>

<p>complete error log</p>

<blockquote>
  <p>at Pool.
  (/app/node_modules/mongodb-core/lib/topologies/server.js:505:11)
  rest-api-node_1  |     at Pool.emit (events.js:180:13) rest-api-node_1
  |     at Connection.
  (/app/node_modules/mongodb-core/lib/connection/pool.js:329:12)
  rest-api-node_1  |     at Object.onceWrapper (events.js:272:13)
  rest-api-node_1  |     at Connection.emit (events.js:180:13)
  rest-api-node_1  |     at Socket.
  (/app/node_modules/mongodb-core/lib/connection/connection.js:245:50)
  rest-api-node_1  |     at Object.onceWrapper (events.js:272:13)
  rest-api-node_1  |     at Socket.emit (events.js:180:13)
  rest-api-node_1  |     at emitErrorNT
  (internal/streams/destroy.js:64:8) rest-api-node_1  |     at
  process._tickCallback (internal/process/next_tick.js:178:19)
  rest-api-node_1  |   name: 'MongoNetworkError', rest-api-node_1  |<br>
  message: 'failed to connect to server [localhost:27017] on first
  connect [MongoNetworkError: connect ECONNREFUSED 127.0.0.1:27017]' }</p>
</blockquote>
","5717546","","5717546","","2018-06-24 16:05:19","2021-05-02 06:00:14","MongoDB on with Docker ""failed to connect to server [localhost:27017] on first connect ""","<node.js><mongodb><docker><docker-compose>","3","0","","","","CC BY-SA 4.0","3","51011552"
"44850565","1","44851179","","2017-06-30 15:56:44","","29","45717","<p>I have a Jenkins running as a docker container, now I want to build a Docker image using pipeline, but Jenkins container always tells Docker not found.</p>

<pre><code>[simple-tdd-pipeline] Running shell script
+ docker build -t simple-tdd .
/var/jenkins_home/workspace/simple-tdd-pipeline@tmp/durable-
ebc35179/script.sh: 2: /var/jenkins_home/workspace/simple-tdd-
pipeline@tmp/durable-ebc35179/script.sh: docker: not found
</code></pre>

<p>Here is how I run my Jenkins image:</p>

<pre><code>docker run --name myjenkins -p 8080:8080 -p 50000:50000 -v 
/var/jenkins_home -v /var/run/docker.sock:/var/run/docker.sock 
jenkins
</code></pre>

<p>And the DockerFile of Jenkins image is:
<a href=""https://github.com/jenkinsci/docker/blob/9f29488b77c2005bbbc5c936d47e697689f8ef6e/Dockerfile"" rel=""noreferrer"">https://github.com/jenkinsci/docker/blob/9f29488b77c2005bbbc5c936d47e697689f8ef6e/Dockerfile</a></p>
","6626508","","","","","2021-05-26 06:56:07","Docker not found when building docker image using Docker Jenkins container pipeline","<docker><jenkins><dockerfile><jenkins-pipeline>","6","0","7","","","CC BY-SA 3.0","3","44850565"
"44339237","1","44339335","","2017-06-03 00:55:08","","9","1138","<p>All of a sudden all of my <code>docker/docker-compose exec/run</code> commands are printing logs that are lacking a carriage return making command line impossible to read due to indentation (see photos below).</p>

<p>I re-installed docker to factory settings, but that didn't fix anything.</p>

<p>where else should I look to solve this sort of problem?</p>

<p><strong>Update</strong> 
This is an active issue in <a href=""https://github.com/docker/for-mac/issues/1681"" rel=""noreferrer"">docker-for-mac</a>.</p>

<p>I just updated to 17.06.0-rc1-ce-mac13 and that is when I started having the problems.</p>

<p>Also, can you leave a comment if you are voting to close?</p>

<p><a href=""https://i.stack.imgur.com/vkF2u.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/vkF2u.jpg"" alt=""enter image description here""></a>
<a href=""https://i.stack.imgur.com/fEw3A.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/fEw3A.jpg"" alt=""enter image description here""></a></p>
","1149459","","1149459","","2017-06-05 16:59:00","2017-06-07 22:59:32","Missing Carriage Return in Docker for Mac Containers","<bash><macos><docker>","3","14","2","","","CC BY-SA 3.0","3","44339237"
"47303141","1","","","2017-11-15 09:00:20","","29","18433","<p>I want to connect two Docker containers, defined in a Docker-Compose file to each other (<code>app</code> and <code>db</code>). And one of them (<code>app</code>) should also be connected to the <code>host</code> network.</p>

<p>The containers should be connected to a common user-defined network (<code>appnet</code> or <code>default</code>) to use the <em>embedded DNS</em> capabilities from docker networking.</p>

<p><code>app</code> needs also to be directly connected to the host network to receive ethernet broadcasts (network layer 2) in the physical network of the docker host.</p>

<p>If I use both directives <code>network_mode: host</code> and <code>networks</code> in compose together, I get the following error.</p>

<p><code>ERROR: 'network_mode' and 'networks' cannot be combined</code></p>

<p>So I have to do this with <code>networks</code> only!?</p>

<pre><code>version: ""3.3""

services:

  app:
    build: .
    image: app
    container_name: app
    environment:
      - MONGODB_HOST=db
    depends_on:
      - db
    networks:
      - appnet
      - hostnet

  db:
    image: mongo:latest
    container_name: db
    networks:
      - appnet

networks:
  appnet:
  hostnet:
    external:
      name: host
</code></pre>

<p>The foregoing compose file produces a error.
<code>ERROR: for app  network-scoped alias is supported only for containers in user defined networks</code></p>

<p>If I use the network name <code>host</code> in the service without defining it in networks (because it already exists), it says.
<code>ERROR: Service ""app"" uses an undefined network ""host""</code></p>

<p>How to use the <code>host</code> network, and any other user-defined network (or the default) together in Docker-Compose?</p>

<p>I'm using <code>Docker version 17.11.0-ce-rc3, build 5b4af4f</code> and <code>docker-compose version 1.17.1, build 6d101fb</code></p>
","1151827","","1151827","","2017-11-22 09:26:32","2019-09-30 20:21:51","How to use the host network, and any other user-defined network together in Docker-Compose?","<docker><networking><service><docker-compose><ethernet>","3","0","7","","","CC BY-SA 3.0","3","47303141"
"62649255","1","","","2020-06-30 02:04:57","","3","4939","<p>I've seen that on Windows and Mac it's very easy to change the RAM containers are given - you just go into the GUI. But how do you do this on Linux, where it's a CLI instead of a GUI?</p>
<p>The Docker docs it mention an -m flag, but this flag doesn't give any response (just prints the entirety of the help output again) so I don't know whether it worked. It also seems specific to containers, whereas I'd like to change the global default.</p>
<p>Lastly, is there a way to check the current default RAM, so I can make sure whatever I do in the end actually worked?</p>
","10833151","","","","","2020-06-30 10:47:36","How to increase/check default memory Docker has on linux?","<docker>","2","1","","","","CC BY-SA 4.0","3","62649255"
"17891669","1","17891972","","2013-07-26 21:57:08","","26","18882","<p>the command : </p>

<pre><code>docker build -t nginx-ubuntu . 
</code></pre>

<p>whith the Dockerfile below : </p>

<pre>
FROM ubuntu:12.10
RUN apt-get update
RUN apt-get -y install libpcre3 libssl-dev
RUN apt-get -y install libpcre3-dev
RUN apt-get -y install wget zip gcc
RUN wget http://nginx.org/download/nginx-1.4.1.tar.gz
RUN gunzip nginx-1.4.1.tar.gz
RUN tar -xf nginx-1.4.1.tar
RUN wget --no-check-certificate https://github.com/max-l/nginx_accept_language_module/archive/master.zip
RUN unzip master
RUN cd nginx-1.4.1
RUN ./configure --add-module=../nginx_accept_language_module-master --with-http_ssl_module --with-pcre=/lib/x86_64-linux-gnu --with-openssl=/usr/lib/x86_64-linux-gnu
</pre>

<p>Fails at the last line (./configure ...)</p>

<p>If I remove the last line and run a bash in the container, and 
execute the last line manually, it works.</p>

<p>I would expect that whatever command runs successfully within a container should work
when the command is appended in the Dockerfile (prefixed by RUN) </p>

<p>am I missing something ? </p>
","535782","","","","","2016-06-08 03:35:06","Docker command fails during build, but succeeds while executed within running container","<docker>","3","0","6","","","CC BY-SA 3.0","2","17891669"
"24151129","1","24189767","","2014-06-10 21:26:29","","82","75464","<p>I'm having a problem building Docker images on my corporate network. I'm just getting started with Docker, so I have the following Dockerfile for a hello-world type app: </p>

<pre><code># DOCKER-VERSION 0.3.4
FROM    centos:6.4
# Enable EPEL for Node.js
RUN     rpm -Uvh http://download.fedoraproject.org/pub/epel/6/i386/epel-release-6-8.noarch.rpm
# Install Node.js and npm
RUN     yum install -y npm
# Bundle app source
ADD . /src
# Install app dependencies
RUN cd /src; npm install
EXPOSE  8080
CMD [""node"", ""/src/index.js""]
</code></pre>

<p>This works fine when I build it on my laptop at home, on my own wireless network. It pulls down the requisite dependencies and builds the image correctly.</p>

<p>However, when I'm on my corporate network at work, this same docker build fails when trying to pull down the RPM from download.fedoraproject.org, with this error message:</p>

<blockquote>
  <p>Step 2 : RUN     rpm -Uvh <a href=""http://download.fedoraproject.org/pub/epel/6/i386/epel-release-6-8.noarch.rpm"" rel=""noreferrer"">http://download.fedoraproject.org/pub/epel/6/i386/epel-release-6-8.noarch.rpm</a>
   ---> Running in e0c26afe9ed5
  curl: (5) Couldn't resolve proxy 'some.proxy.address'
  error: skipping <a href=""http://download.fedoraproject.org/pub/epel/6/i386/epel-release-6-8.noarch.rpm"" rel=""noreferrer"">http://download.fedoraproject.org/pub/epel/6/i386/epel-release-6-8.noarch.rpm</a> - transfer failed</p>
</blockquote>

<p>On my corporate network, I can access that URL just fine from my laptop. But once Docker is trying to build the container, all of a sudden it can't resolve at all. This behavior is the same for a variety of external resources (apt-get, etc.): They all can resolve just fine on my laptop on the corporate network, but Docker can't resolve them.</p>

<p>I don't have the network know-how to figure out what's going on here. Does anyone know why this strange behaviour would be occurring when building Docker containers?</p>
","1031406","","142162","","2018-09-17 20:13:34","2019-09-09 07:59:59","Network calls fail during image build on corporate network","<dns><docker>","8","3","31","","","CC BY-SA 4.0","2","24151129"
"19537645","1","34600106","","2013-10-23 09:16:03","","295","270611","<p>I'm building a container for a ruby app. My app's configuration is contained within environment variables (loaded inside the app with <a href=""http://github.com/bkeepers/dotenv"">dotenv</a>).</p>

<p>One of those configuration variables is the public ip of the app, which is used internally to make links.
I need to add a dnsmasq entry pointing this ip to 127.0.0.1 inside the container, so it can fetch the app's links as if it were not containerized.</p>

<p>I'm therefore trying to set an <code>ENV</code> in my Dockerfile which would pass an environment variable to the container.</p>

<p>I tried a few things.</p>

<pre><code>ENV REQUEST_DOMAIN $REQUEST_DOMAIN
ENV REQUEST_DOMAIN `REQUEST_DOMAIN`
</code></pre>

<p>Everything passes the ""REQUEST_DOMAIN"" string instead of the value of the environment variable though.
Is there a way to pass environment variables values from the host machine to the container?</p>
","122080","","","","","2020-05-17 14:34:17","Get environment variable value in Dockerfile","<docker>","6","0","59","","","CC BY-SA 3.0","2","19537645"
"28721699","1","28769950","","2015-02-25 14:34:12","","336","339995","<p>I'm using a Docker image which was built using the USER command to use a non-root user called <code>dev</code>.
Inside a container, I'm ""dev"", but I want to edit the <code>/etc/hosts</code> file.</p>

<p>So I need to be root. I'm trying the su command, but I'm asked to enter the root password.</p>

<p>What's the default root user's password inside a Docker container?</p>
","1581295","","63550","","2018-09-15 21:27:27","2020-09-01 12:31:52","Root password inside a Docker container","<docker>","16","1","126","","","CC BY-SA 4.0","2","28721699"
"18136389","1","18138352","","2013-08-08 21:23:00","","394","349481","<p>I have an app that executes various fun stuff with Git (like running git clone &amp; git push) and I'm trying to docker-ize it.</p>

<p>I'm running into an issue though where I need to be able to add an SSH key to the container for the container 'user' to use.</p>

<p>I tried copying it into <code>/root/.ssh/</code>, changing <code>$HOME</code>, creating a git ssh wrapper, and still no luck. </p>

<p>Here is the Dockerfile for reference:</p>

<pre><code>#DOCKER-VERSION 0.3.4                                                           

from  ubuntu:12.04                                                              

RUN  apt-get update                                                             
RUN  apt-get install python-software-properties python g++ make git-core openssh-server -y
RUN  add-apt-repository ppa:chris-lea/node.js                                   
RUN  echo ""deb http://archive.ubuntu.com/ubuntu precise universe"" &gt;&gt; /etc/apt/sources.list
RUN  apt-get update                                                             
RUN  apt-get install nodejs -y                                                  

ADD . /src                                                                       
ADD ../../home/ubuntu/.ssh/id_rsa /root/.ssh/id_rsa                             
RUN   cd /src; npm install                                                      

EXPOSE  808:808                                                                 

CMD   [ ""node"", ""/src/app.js""]
</code></pre>

<p><code>app.js</code> runs the git commands like <code>git pull</code></p>
","930005","","562769","","2017-12-22 09:54:04","2021-04-22 15:37:51","Using SSH keys inside docker container","<ssh-keys><docker>","34","2","149","","","CC BY-SA 3.0","2","18136389"
"26734402","1","","","2014-11-04 11:48:22","","583","496115","<p>Let's say I have pulled the official <a href=""https://registry.hub.docker.com/_/mysql/"" rel=""noreferrer"">mysql:5.6.21 image</a>. </p>

<p>I have deployed this image by creating several docker containers.</p>

<p>These containers have been running for some time until MySQL 5.6.22 is released. The official image of mysql:5.6 gets updated with the new release, but my containers still run 5.6.21.</p>

<p>How do I propagate the changes in the image (i.e. upgrade MySQL distro) to all my existing containers? What is the proper Docker way of doing this?</p>
","697313","","2769180","","2016-09-27 22:15:43","2020-05-21 16:20:20","How to upgrade docker container after its image changed","<docker>","13","1","199","","","CC BY-SA 3.0","2","26734402"
"18786209","1","18859958","","2013-09-13 12:22:17","","127","31658","<p>I'm not certain that I'm asking the right question... but while I have been reading everything docker that I can get my hands on I see that I can install Docker on Ubuntu 12.04 (for example) and then I can install a Fedora container or a different version of ubuntu? (there is an example where the user installed busybox in the container.)</p>

<p>And of course I could be completely wrong.</p>

<p>But it would be my expectation that there was a ephemeral connection between the base system and the container.</p>

<p>restated: what is the relationship between the host OS and the container base image's OS?</p>
","99542","","","","","2019-10-11 01:29:50","What is the relationship between the docker host OS and the container base image OS?","<docker>","3","0","56","","","CC BY-SA 3.0","2","18786209"
"33443912","1","33449082","","2015-10-30 19:53:19","","13","4864","<p>I pull the official Jenkins docker image from <a href=""https://hub.docker.com/_/jenkins/"">here</a>.
From Jenkins UI I create a new job , install the github plugin and set the repo urls in the job configuration.</p>

<p>Finally I save the changes from Jenkins.</p>

<p>I want to create a new image as it is. I stop the container, and commit it to a new image.</p>

<p>Then I start a new container from the new image...and Jenkins does not contain any of my changes.</p>

<p>I use <code>Docker version 1.6.2, build 7c8fca2</code></p>
","1163667","","4258008","","2015-10-31 05:50:14","2020-07-07 12:05:56","Commit to jenkins docker image does not save changes","<jenkins><docker>","1","0","","","","CC BY-SA 3.0","2","33443912"
"22049212","1","22050116","","2014-02-26 17:46:52","","2132","1146262","<p>I'm thinking of using Docker to build my dependencies on a Continuous Integration (CI) server, so that I don't have to install all the runtimes and libraries on the agents themselves. </p>

<p>To achieve this I would need to copy the build artifacts that are built inside the container back into the host. Is that possible?</p>
","2668128","","10907864","","2020-12-02 22:30:14","2021-04-21 09:10:05","Docker: Copying files from Docker container to host","<docker><docker-container><file-copying>","21","4","487","","","CC BY-SA 4.0","2","22049212"
"23071214","1","","","2014-04-14 22:00:08","","87","55390","<p>Can I use environment variables in my CMD stanza in a Dockerfile?</p>

<p>I want to do something like this:</p>

<pre><code>CMD [""myserver"", ""--arg=$ARG"", ""--memcache=$MEMCACHE_11211_TCP_ADDR:$MEMCACHE_11211_TCP_PORT""]
</code></pre>

<p>Where $MEMCACHE_11211_TCP_* would be set automatically by the inclusion of the --link parameter of my <code>docker run</code> command.  And $ARG would be configurable by the user at runtime, maybe by the ""-e"" parameter?</p>

<p>This doesn't seem to be working for me, it seems to be literally passing through the string ""$ARG"" for example.</p>
","1520878","","","","","2017-10-17 12:22:25","Use environment variables in CMD","<environment-variables><docker>","4","0","11","","","CC BY-SA 3.0","2","23071214"
"20635472","1","25086628","","2013-12-17 13:29:34","","332","273056","<p>I have a Dockerfile that I am putting together to install a vanilla python environment (into which I will be installing an app, but at a later date).</p>

<pre><code>FROM ubuntu:12.04

# required to build certain python libraries
RUN apt-get install python-dev -y

# install pip - canonical installation instructions from pip-installer.org
# http://www.pip-installer.org/en/latest/installing.html
ADD https://bitbucket.org/pypa/setuptools/raw/bootstrap/ez_setup.py /tmp/ez_setup.py
ADD https://raw.github.com/pypa/pip/master/contrib/get-pip.py /tmp/get-pip.py
RUN python /tmp/ez_setup.py
RUN python /tmp/get-pip.py
RUN pip install --upgrade pip 

# install and configure virtualenv
RUN pip install virtualenv 
RUN pip install virtualenvwrapper
ENV WORKON_HOME ~/.virtualenvs
RUN mkdir -p $WORKON_HOME
RUN source /usr/local/bin/virtualenvwrapper.sh
</code></pre>

<p>The build runs ok until the last line, where I get the following exception:</p>

<pre><code>[previous steps 1-9 removed for clarity]
...
Successfully installed virtualenvwrapper virtualenv-clone stevedore
Cleaning up...
 ---&gt; 1fc253a8f860
Step 10 : ENV WORKON_HOME ~/.virtualenvs
 ---&gt; Running in 8b0145d2c80d
 ---&gt; 0f91a5d96013
Step 11 : RUN mkdir -p $WORKON_HOME
 ---&gt; Running in 9d2552712ddf
 ---&gt; 3a87364c7b45
Step 12 : RUN source /usr/local/bin/virtualenvwrapper.sh
 ---&gt; Running in c13a187261ec
/bin/sh: 1: source: not found
</code></pre>

<p>If I <code>ls</code> into that directory (just to test that the previous steps were committed) I can see that the files exist as expected:</p>

<pre><code>$ docker run 3a87 ls /usr/local/bin
easy_install
easy_install-2.7
pip
pip-2.7
virtualenv
virtualenv-2.7
virtualenv-clone
virtualenvwrapper.sh
virtualenvwrapper_lazy.sh
</code></pre>

<p>If I try just running the <code>source</code> command I get the same 'not found' error as above. If I RUN an interactive shell session however, source does work:</p>

<pre><code>$ docker run 3a87 bash
source
bash: line 1: source: filename argument required
source: usage: source filename [arguments]
</code></pre>

<p>I can run the script from here, and then happily access <code>workon</code>, <code>mkvirtualenv</code> etc.</p>

<p>I've done some digging, and initially it looked as if the problem might lie in the difference between <strong>bash</strong> as the Ubuntu <em>login shell</em>, and <strong>dash</strong> as the Ubuntu <em>system shell</em>, <strong>dash</strong> not supporting the <code>source</code> command.</p>

<p>However, the answer to this appears to be to use <strong>'.'</strong> instead of <code>source</code>, but this just causes the Docker runtime to blow up with a go panic exception.</p>

<p>What is the best way to run a shell script from a Dockerfile RUN instruction to get around this (am running off the default base image for Ubuntu 12.04 LTS).</p>
","45698","","","","","2021-05-20 18:21:24","Using the RUN instruction in a Dockerfile with 'source' does not work","<bash><shell><docker>","18","5","76","","","CC BY-SA 3.0","2","20635472"
"30494050","1","30494145","","2015-05-27 22:17:09","","964","1033237","<p>I'm new to Docker, and it's unclear how to access an external database from a container. Is the best way to hard-code in the connection string?</p>

<pre><code># Dockerfile
ENV DATABASE_URL amazon:rds/connection?string
</code></pre>
","824377","","4574309","","2019-06-13 09:59:17","2021-06-18 01:44:16","How do I pass environment variables to Docker containers?","<docker><environment-variables><dockerfile>","14","0","174","","","CC BY-SA 3.0","2","30494050"
"20845056","1","20851484","","2013-12-30 18:13:44","","557","355278","<p>So I have 3 ports that should be exposed to the machine's interface. Is it possible to do this with a Docker container?</p>
","118644","","3340702","","2017-10-09 15:58:55","2021-02-09 10:54:39","How can I expose more than 1 port with Docker?","<docker><docker-networking>","5","1","109","","","CC BY-SA 3.0","2","20845056"
"22466255","1","35976127","","2014-03-17 21:52:06","","84","33299","<p>Is it possible to somehow answer the questions that are presented as dialogs when installing some packages using apt-get?</p>

<p>For instance I'm trying to setup a container containing the <code>mail-stack-delivery</code> package with:</p>

<pre><code>FROM ubuntu

RUN apt-get install -y mail-stack-delivery
</code></pre>

<p>However that dockerfile generates dozens of errors when built that are along the lines of:</p>

<pre><code>debconf: unable to initialize frontend: Dialog
debconf: (TERM is not set, so the dialog frontend is not usable.)
debconf: falling back to frontend: Readline
debconf: unable to initialize frontend: Readline
debconf: (Can't locate Term/ReadLine.pm in @INC (@INC contains: /etc/perl /usr/local/lib/perl/5.14.2 /usr/local/share/perl/5.14.2 /usr/lib/perl5 /usr/share/perl5 /usr/lib/perl/5.14 /usr/share/perl/5.14 /usr/local/lib/site_perl .) at /usr/share/perl5/Debconf/FrontEnd/Readline.pm line 7, &lt;&gt; line 11.)
debconf: falling back to frontend: Teletype
dpkg-preconfigure: unable to re-open stdin: 
</code></pre>

<p>From what I understand I just simply can't respond to the dialogs, but is there some way that I can pass a parameter to answer each question in advance? I know that it's just changing some configurations, so I could do it after the fact, but presumably it's better to let the install scripts do it so everything gets set properly.</p>
","234091","","1033581","","2018-04-05 15:56:46","2019-02-12 15:53:26","Is it possible to answer dialog questions when installing under docker?","<ubuntu><installation><docker><apt-get>","6","0","18","","","CC BY-SA 3.0","2","22466255"
"36996046","1","","","2016-05-03 05:11:22","","58","16200","<p>I have a Dockerfile trying to package and deploy a web app to a container. The code of app fetches from git repository during Docker image building.
Here's the Dockerfile snapshot:</p>

<pre><code>........
RUN git clone --depth=1 git-repository-url $GIT_HOME/
RUN mvn package -Dmaven.test.skip
........
</code></pre>

<p>I want the docker do not cache the step of <code>RUN git clone --depth=1 git-repository-url $GIT_HOME/</code> so that the on-going updated on the the repository can be reflected on the Docker image building. Is it possible to a achieve that?</p>
","6223536","","5032339","","2016-09-01 19:47:28","2020-08-31 11:11:30","How to prevent Dockerfile caching git clone","<git><docker><dockerfile>","7","0","5","","","CC BY-SA 3.0","2","36996046"
"30137135","1","40026942","","2015-05-09 07:11:59","","280","77831","<p>What exactly does this option do? I've been reading a lot on TTY and I'm still confused. I played around without having the <code>-t</code> and just <code>-i</code> and it seems like programs that expect user input throw an error without the <code>-t</code>. Why is it important for pseudo-TTY to be enabled?</p>
","1099123","","2813567","","2021-03-04 22:06:40","2021-06-18 02:47:31","Confused about Docker -t option to Allocate a pseudo-TTY","<docker><tty><pty>","9","0","93","","","CC BY-SA 4.0","2","30137135"
